product_id,product_title,brand,category,price,discount_percent,stock_available,rating,total_reviews,lifetime_sales
3874,Kingston DDR5 16GB,Kingston,RAM,26026.0,38,537,3.6,33639,97615
3875,Crucial DDR5 16GB,Crucial,RAM,6932.0,8,11,4.9,73892,325097
3876,Crucial DDR5 64GB,Crucial,RAM,14546.0,36,597,3.6,59478,497454
3877,Crucial DDR5 16GB,Crucial,RAM,7697.0,37,930,4.8,49418,320058
3878,Kingston DDR5 16GB,Kingston,RAM,8556.0,30,885,4.0,72472,385348
3879,Crucial DDR5 64GB,Crucial,RAM,24769.0,23,938,4.2,80083,98294
3880,Crucial DDR5 8GB,Crucial,RAM,11366.0,11,50,3.7,33408,275451
3881,G.Skill DDR5 16GB,G.Skill,RAM,4634.0,47,194,4.0,79062,276861
3882,Corsair DDR5 16GB,Corsair,RAM,5630.0,4,296,4.1,3854,2416
3883,G.Skill DDR5 8GB,G.Skill,RAM,22876.0,25,150,5.0,91550,244633
3884,Corsair DDR5 32GB,Corsair,RAM,25787.0,2,891,4.5,29740,447268
3885,G.Skill DDR5 8GB,G.Skill,RAM,8634.0,33,831,4.0,2196,107120
3886,Crucial DDR5 32GB,Crucial,RAM,6490.0,8,33,4.9,71256,246555
3887,Crucial DDR5 32GB,Crucial,RAM,28789.0,47,804,4.5,38954,83864
3888,Kingston DDR5 32GB,Kingston,RAM,1872.0,9,56,4.0,92995,340344
3889,Kingston DDR5 16GB,Kingston,RAM,12537.0,31,436,4.7,4070,299063
3890,Crucial DDR5 8GB,Crucial,RAM,21894.0,39,410,4.9,73239,474970
3891,Kingston DDR5 8GB,Kingston,RAM,22767.0,34,134,5.0,48509,211020
3892,Corsair DDR5 8GB,Corsair,RAM,17027.0,0,459,4.5,32254,329325
3893,Crucial DDR5 64GB,Crucial,RAM,4793.0,21,491,4.9,56451,299925
3894,Kingston DDR5 32GB,Kingston,RAM,29338.0,50,961,4.8,40592,130075
3895,G.Skill DDR5 64GB,G.Skill,RAM,9941.0,14,987,3.7,21422,166817
3896,Corsair DDR5 16GB,Corsair,RAM,17299.0,25,99,4.5,41395,445965
3897,Corsair DDR5 8GB,Corsair,RAM,17759.0,10,75,4.2,25759,336883
3898,Crucial DDR5 32GB,Crucial,RAM,3535.0,36,780,3.8,11303,397284
3899,Kingston DDR5 8GB,Kingston,RAM,6304.0,37,611,4.5,81538,390280
3900,Corsair DDR5 16GB,Corsair,RAM,18396.0,2,194,4.2,27530,241074
3901,G.Skill DDR5 16GB,G.Skill,RAM,28054.0,28,293,3.9,40709,144311
3902,Corsair DDR5 32GB,Corsair,RAM,17667.0,34,425,4.1,58196,393207
3903,Kingston DDR5 16GB,Kingston,RAM,11828.0,30,423,5.0,683,362817
3904,G.Skill DDR5 8GB,G.Skill,RAM,26973.0,30,644,4.6,9354,412414
3905,Corsair DDR5 32GB,Corsair,RAM,4443.0,10,884,4.2,31322,344772
3906,G.Skill DDR5 8GB,G.Skill,RAM,10281.0,2,619,4.0,25252,134209
3907,Corsair DDR5 32GB,Corsair,RAM,18175.0,47,80,3.5,45402,285631
3908,Corsair DDR5 32GB,Corsair,RAM,28866.0,39,401,4.2,35563,376703
3909,G.Skill DDR5 16GB,G.Skill,RAM,21235.0,41,503,4.5,52225,24684
3910,Crucial DDR5 8GB,Crucial,RAM,3157.0,0,734,3.9,77058,128985
3911,G.Skill DDR5 32GB,G.Skill,RAM,11715.0,48,254,3.7,36224,9733
3912,Kingston DDR5 16GB,Kingston,RAM,4168.0,13,602,4.7,3173,357125
3913,Crucial DDR5 64GB,Crucial,RAM,26696.0,2,244,3.7,96795,383556
3914,G.Skill DDR5 64GB,G.Skill,RAM,23929.0,47,21,4.9,82368,363627
3915,Crucial DDR5 8GB,Crucial,RAM,6466.0,44,346,4.1,20647,318909
3916,Corsair DDR5 64GB,Corsair,RAM,10756.0,13,887,4.5,92978,314836
3917,Kingston DDR5 16GB,Kingston,RAM,12724.0,3,954,4.6,17331,105003
3918,Kingston DDR5 64GB,Kingston,RAM,11329.0,32,921,3.9,2718,263888
3919,Corsair DDR5 64GB,Corsair,RAM,17470.0,35,494,3.6,94360,317356
3920,Corsair DDR5 16GB,Corsair,RAM,2844.0,38,716,5.0,93810,61695
3921,Corsair DDR5 32GB,Corsair,RAM,29865.0,43,876,3.8,12052,104796
3922,Kingston DDR5 64GB,Kingston,RAM,13905.0,17,566,3.7,43956,281702
3923,G.Skill DDR5 8GB,G.Skill,RAM,12736.0,11,673,3.7,52352,126437
3924,Corsair DDR5 8GB,Corsair,RAM,20964.0,29,817,4.5,4249,154905
3925,Kingston DDR5 16GB,Kingston,RAM,2092.0,30,694,4.0,78734,474572
3926,Corsair DDR5 64GB,Corsair,RAM,17143.0,17,303,4.9,47636,372956
3927,Crucial DDR5 8GB,Crucial,RAM,29796.0,8,940,4.3,88996,405152
3928,Kingston DDR5 8GB,Kingston,RAM,16042.0,47,75,4.6,37925,204782
3929,G.Skill DDR5 16GB,G.Skill,RAM,20393.0,24,417,3.9,63700,421578
3930,Kingston DDR5 64GB,Kingston,RAM,7391.0,36,384,3.9,92169,398005
3931,Corsair DDR5 32GB,Corsair,RAM,9105.0,24,75,5.0,18080,392812
3932,G.Skill DDR5 8GB,G.Skill,RAM,5751.0,28,6,4.1,72823,475742
3933,Kingston DDR5 64GB,Kingston,RAM,18438.0,3,402,4.1,43348,486705
3934,Kingston DDR5 8GB,Kingston,RAM,14483.0,0,379,4.1,56891,434857
3935,Corsair DDR5 16GB,Corsair,RAM,25451.0,41,648,4.3,84036,46095
3936,Crucial DDR5 32GB,Crucial,RAM,28940.0,7,11,3.5,71446,308259
3937,Kingston DDR5 8GB,Kingston,RAM,20910.0,47,242,3.7,21624,30876
3938,Corsair DDR5 16GB,Corsair,RAM,13454.0,21,161,3.7,79742,137616
3939,Kingston DDR5 64GB,Kingston,RAM,26304.0,38,375,4.1,61284,365064
3940,Kingston DDR5 8GB,Kingston,RAM,20324.0,2,50,4.5,24477,205842
3941,Crucial DDR5 8GB,Crucial,RAM,5859.0,31,956,4.8,60757,182980
3942,G.Skill DDR5 32GB,G.Skill,RAM,9947.0,8,44,4.7,82606,309710
3943,G.Skill DDR5 32GB,G.Skill,RAM,25983.0,44,292,4.3,79305,147695
3944,G.Skill DDR5 16GB,G.Skill,RAM,18336.0,40,574,3.6,73074,8640
3945,Corsair DDR5 64GB,Corsair,RAM,12898.0,18,907,4.4,69398,110914
3946,G.Skill DDR5 32GB,G.Skill,RAM,14546.0,10,611,5.0,20575,454634
3947,G.Skill DDR5 16GB,G.Skill,RAM,5541.0,20,716,4.2,64896,27537
3948,Crucial DDR5 64GB,Crucial,RAM,1895.0,26,860,3.9,53538,53865
3949,Kingston DDR5 32GB,Kingston,RAM,19252.0,18,459,4.1,58683,5597
3950,Kingston DDR5 64GB,Kingston,RAM,14807.0,4,374,3.5,25797,185341
3951,G.Skill DDR5 8GB,G.Skill,RAM,3826.0,0,69,4.1,26099,357085
3952,Crucial DDR5 16GB,Crucial,RAM,23762.0,31,828,4.6,11828,221957
3953,Corsair DDR5 32GB,Corsair,RAM,15368.0,36,63,3.6,69027,230806
3954,G.Skill DDR5 16GB,G.Skill,RAM,7373.0,15,604,3.9,9847,109775
3955,G.Skill DDR5 32GB,G.Skill,RAM,15994.0,24,991,4.4,7430,372163
3956,G.Skill DDR5 32GB,G.Skill,RAM,8505.0,29,597,3.6,41936,364163
3957,Corsair DDR5 32GB,Corsair,RAM,25180.0,47,81,4.2,75070,489562
3958,Crucial DDR5 64GB,Crucial,RAM,25866.0,37,219,4.9,94185,212235
3959,Crucial DDR5 32GB,Crucial,RAM,14225.0,12,902,4.8,72588,123334
3960,G.Skill DDR5 64GB,G.Skill,RAM,10145.0,25,560,4.4,73353,241275
3961,Corsair DDR5 32GB,Corsair,RAM,24000.0,47,710,4.2,24354,127442
3962,Crucial DDR5 64GB,Crucial,RAM,27756.0,15,876,4.6,71059,139224
3963,Corsair DDR5 8GB,Corsair,RAM,19970.0,23,442,3.8,3356,316492
3964,Crucial DDR5 16GB,Crucial,RAM,8611.0,45,618,3.8,18839,361965
3965,Crucial DDR5 16GB,Crucial,RAM,27260.0,25,296,4.5,27578,296596
3966,G.Skill DDR5 8GB,G.Skill,RAM,7596.0,15,781,4.8,17491,169004
3967,Kingston DDR5 64GB,Kingston,RAM,27842.0,39,880,4.8,60327,197264
3968,Kingston DDR5 32GB,Kingston,RAM,6917.0,45,163,4.2,31042,326180
3969,Kingston DDR5 32GB,Kingston,RAM,22855.0,43,186,3.7,17922,125037
3970,Corsair DDR5 8GB,Corsair,RAM,9736.0,27,631,4.5,27,34314
3971,Kingston DDR5 16GB,Kingston,RAM,26441.0,18,141,4.7,67677,146324
3972,Kingston DDR5 32GB,Kingston,RAM,17708.0,33,152,4.5,79262,309948
3973,Corsair DDR5 64GB,Corsair,RAM,12359.0,17,706,4.7,11033,172200
3974,G.Skill DDR5 16GB,G.Skill,RAM,14246.0,27,582,3.6,58017,169763
3975,Corsair DDR5 16GB,Corsair,RAM,19558.0,0,733,4.9,16304,15542
3976,Crucial DDR5 32GB,Crucial,RAM,9556.0,49,776,3.8,20290,96728
3977,Crucial DDR5 16GB,Crucial,RAM,5703.0,13,208,4.2,61278,244870
3978,Corsair DDR5 64GB,Corsair,RAM,25288.0,25,950,4.3,4436,208989
3979,G.Skill DDR5 64GB,G.Skill,RAM,2426.0,13,571,4.9,58068,1908
3980,G.Skill DDR5 8GB,G.Skill,RAM,9300.0,39,320,4.1,4538,175766
3981,Kingston DDR5 32GB,Kingston,RAM,5932.0,2,655,4.4,11126,381742
3982,Crucial DDR5 32GB,Crucial,RAM,25352.0,1,691,3.6,65029,141788
3983,Crucial DDR5 64GB,Crucial,RAM,27108.0,27,464,4.6,66376,87658
3984,Crucial DDR5 16GB,Crucial,RAM,13665.0,27,850,4.4,327,441475
3985,Kingston DDR5 8GB,Kingston,RAM,29115.0,12,824,3.6,92623,212351
3986,G.Skill DDR5 64GB,G.Skill,RAM,27565.0,4,289,3.9,53962,382268
3987,Crucial DDR5 32GB,Crucial,RAM,11823.0,13,106,4.4,84641,307436
3988,Kingston DDR5 64GB,Kingston,RAM,26028.0,17,862,4.4,71009,371331
3989,Corsair DDR5 32GB,Corsair,RAM,21119.0,2,603,4.9,66343,224101
3990,G.Skill DDR5 32GB,G.Skill,RAM,1965.0,42,212,4.8,78288,368255
3991,Kingston DDR5 64GB,Kingston,RAM,26897.0,8,134,4.8,38885,113596
3992,Kingston DDR5 32GB,Kingston,RAM,13984.0,45,561,3.7,13227,82386
3993,Corsair DDR5 8GB,Corsair,RAM,12298.0,21,233,4.4,73722,489148
3994,G.Skill DDR5 8GB,G.Skill,RAM,1633.0,28,447,4.5,23924,359266
3995,Kingston DDR5 16GB,Kingston,RAM,7827.0,19,961,4.7,69616,368778
3996,Crucial DDR5 32GB,Crucial,RAM,7156.0,21,407,4.7,83499,84833
3997,Crucial DDR5 64GB,Crucial,RAM,3604.0,9,930,4.8,65701,276061
3998,Kingston DDR5 16GB,Kingston,RAM,16253.0,30,59,4.3,71580,340327
3999,G.Skill DDR5 32GB,G.Skill,RAM,3708.0,44,78,4.1,6494,201646
4000,Kingston DDR5 32GB,Kingston,RAM,20359.0,29,765,4.5,52545,160504
4001,Noise Smart Watch,Noise,Smartwatch,27651.0,32,438,3.5,89066,170266
4002,Boat Smart Watch,Boat,Smartwatch,42863.0,43,554,3.9,50711,101181
4003,Samsung Smart Watch,Samsung,Smartwatch,2242.0,12,404,4.8,58307,80927
4004,Apple Smart Watch,Apple,Smartwatch,5322.0,9,427,4.8,7789,301004
4005,Apple Smart Watch,Apple,Smartwatch,27178.0,26,330,4.1,981,51981
4006,Noise Smart Watch,Noise,Smartwatch,22883.0,26,973,4.6,89713,265687
4007,Noise Smart Watch,Noise,Smartwatch,23662.0,25,330,4.2,68526,496612
4008,Noise Smart Watch,Noise,Smartwatch,25492.0,11,260,4.8,46155,52463
4009,Boat Smart Watch,Boat,Smartwatch,30242.0,24,536,3.9,907,27521
4010,Boat Smart Watch,Boat,Smartwatch,24123.0,33,876,4.3,54395,423911
4011,Samsung Smart Watch,Samsung,Smartwatch,21082.0,26,391,4.5,46856,37477
4012,Noise Smart Watch,Noise,Smartwatch,18734.0,16,882,4.0,20182,91915
4013,Noise Smart Watch,Noise,Smartwatch,19040.0,39,483,3.6,67157,308763
4014,Noise Smart Watch,Noise,Smartwatch,2323.0,33,416,3.7,26449,105791
4015,Boat Smart Watch,Boat,Smartwatch,3113.0,20,840,4.3,30599,438665
4016,Boat Smart Watch,Boat,Smartwatch,4745.0,15,418,4.6,59337,10522
4017,Samsung Smart Watch,Samsung,Smartwatch,4987.0,17,157,4.8,39108,424715
4018,Samsung Smart Watch,Samsung,Smartwatch,35599.0,2,816,4.5,7974,90989
4019,Noise Smart Watch,Noise,Smartwatch,49927.0,34,228,3.6,80155,385915
4020,Apple Smart Watch,Apple,Smartwatch,41892.0,4,217,4.7,36445,391589
4021,Noise Smart Watch,Noise,Smartwatch,45776.0,27,653,4.4,76540,403884
4022,Apple Smart Watch,Apple,Smartwatch,41806.0,36,898,4.2,63552,455185
4023,Boat Smart Watch,Boat,Smartwatch,10842.0,35,275,4.8,44133,80240
4024,Apple Smart Watch,Apple,Smartwatch,15745.0,33,13,4.0,79884,141815
4025,Noise Smart Watch,Noise,Smartwatch,22825.0,22,771,4.9,60832,107392
4026,Boat Smart Watch,Boat,Smartwatch,47305.0,36,329,4.2,66783,7524
4027,Boat Smart Watch,Boat,Smartwatch,43957.0,16,693,4.5,29209,300536
4028,Apple Smart Watch,Apple,Smartwatch,24071.0,35,46,4.4,82314,399223
4029,Samsung Smart Watch,Samsung,Smartwatch,45113.0,45,631,5.0,152,88487
4030,Noise Smart Watch,Noise,Smartwatch,19712.0,14,992,3.7,5815,420280
4031,Apple Smart Watch,Apple,Smartwatch,25184.0,8,340,4.9,78714,399977
4032,Noise Smart Watch,Noise,Smartwatch,42011.0,12,864,4.8,2311,245804
4033,Noise Smart Watch,Noise,Smartwatch,12064.0,47,450,3.6,12641,295547
4034,Boat Smart Watch,Boat,Smartwatch,32878.0,23,624,3.9,57260,241417
4035,Noise Smart Watch,Noise,Smartwatch,9450.0,27,755,4.5,8751,269314
4036,Noise Smart Watch,Noise,Smartwatch,47005.0,0,512,4.3,20846,105726
4037,Samsung Smart Watch,Samsung,Smartwatch,41739.0,25,713,4.0,84077,272729
4038,Noise Smart Watch,Noise,Smartwatch,8948.0,41,784,4.4,20873,128389
4039,Samsung Smart Watch,Samsung,Smartwatch,13030.0,47,658,5.0,56287,16420
4040,Noise Smart Watch,Noise,Smartwatch,49354.0,48,286,4.3,93914,326579
4041,Samsung Smart Watch,Samsung,Smartwatch,32097.0,33,214,4.1,62998,153472
4042,Apple Smart Watch,Apple,Smartwatch,31062.0,25,186,3.8,336,201399
4043,Samsung Smart Watch,Samsung,Smartwatch,45070.0,23,94,4.9,89320,45425
4044,Apple Smart Watch,Apple,Smartwatch,32719.0,49,150,4.3,19615,154713
4045,Boat Smart Watch,Boat,Smartwatch,25711.0,26,637,4.7,73820,163892
4046,Apple Smart Watch,Apple,Smartwatch,29551.0,29,742,4.9,30886,70101
4047,Samsung Smart Watch,Samsung,Smartwatch,16422.0,39,514,4.5,15613,236192
4048,Apple Smart Watch,Apple,Smartwatch,11928.0,43,847,4.8,29894,247315
4049,Apple Smart Watch,Apple,Smartwatch,4353.0,17,893,4.6,56162,165962
4050,Boat Smart Watch,Boat,Smartwatch,5645.0,29,457,4.5,72386,147198
4051,Noise Smart Watch,Noise,Smartwatch,48089.0,28,430,3.9,82207,414844
4052,Boat Smart Watch,Boat,Smartwatch,22575.0,4,838,4.0,77781,275262
4053,Apple Smart Watch,Apple,Smartwatch,31650.0,4,361,4.6,60666,269682
4054,Apple Smart Watch,Apple,Smartwatch,22998.0,37,309,4.2,7622,292561
4055,Noise Smart Watch,Noise,Smartwatch,35418.0,40,399,5.0,99900,373501
4056,Samsung Smart Watch,Samsung,Smartwatch,28541.0,16,563,4.7,27547,265142
4057,Boat Smart Watch,Boat,Smartwatch,28936.0,9,982,3.8,3005,451640
4058,Apple Smart Watch,Apple,Smartwatch,46908.0,15,607,4.2,10400,79234
4059,Boat Smart Watch,Boat,Smartwatch,46646.0,40,805,3.7,15019,490652
4060,Apple Smart Watch,Apple,Smartwatch,43421.0,35,899,4.8,96770,46350
4061,Apple Smart Watch,Apple,Smartwatch,12137.0,34,535,4.9,84818,413821
4062,Boat Smart Watch,Boat,Smartwatch,44969.0,49,137,4.7,12893,267876
4063,Apple Smart Watch,Apple,Smartwatch,44523.0,25,397,4.7,933,480037
4064,Apple Smart Watch,Apple,Smartwatch,9760.0,14,492,3.6,76836,69282
4065,Samsung Smart Watch,Samsung,Smartwatch,40632.0,38,914,4.3,50816,290177
4066,Samsung Smart Watch,Samsung,Smartwatch,16673.0,42,952,3.9,92604,268210
4067,Boat Smart Watch,Boat,Smartwatch,45342.0,2,248,4.0,59532,483137
4068,Noise Smart Watch,Noise,Smartwatch,4899.0,32,628,4.1,42988,241399
4069,Boat Smart Watch,Boat,Smartwatch,35984.0,21,362,4.7,29538,100243
4070,Boat Smart Watch,Boat,Smartwatch,2869.0,47,103,4.7,57977,123897
4071,Samsung Smart Watch,Samsung,Smartwatch,45135.0,20,337,4.8,28586,52607
4072,Noise Smart Watch,Noise,Smartwatch,43426.0,43,926,3.6,41729,230775
4073,Apple Smart Watch,Apple,Smartwatch,25427.0,30,632,3.7,12280,275245
4074,Samsung Smart Watch,Samsung,Smartwatch,35854.0,2,318,3.9,36730,138201
4075,Noise Smart Watch,Noise,Smartwatch,35364.0,19,65,4.3,13729,40129
4076,Noise Smart Watch,Noise,Smartwatch,33679.0,44,104,4.9,85390,482311
4077,Samsung Smart Watch,Samsung,Smartwatch,16864.0,3,203,5.0,42307,446180
4078,Boat Smart Watch,Boat,Smartwatch,37111.0,40,768,5.0,14930,170126
4079,Boat Smart Watch,Boat,Smartwatch,36984.0,37,654,4.4,97482,19747
4080,Boat Smart Watch,Boat,Smartwatch,31513.0,9,237,4.4,70490,28116
4081,Noise Smart Watch,Noise,Smartwatch,43127.0,18,269,3.9,55892,268733
4082,Boat Smart Watch,Boat,Smartwatch,33000.0,48,237,4.4,38472,13070
4083,Boat Smart Watch,Boat,Smartwatch,49554.0,1,67,4.8,39090,427081
4084,Boat Smart Watch,Boat,Smartwatch,16282.0,30,223,4.9,80377,167504
4085,Boat Smart Watch,Boat,Smartwatch,35163.0,37,967,4.5,15610,186257
4086,Boat Smart Watch,Boat,Smartwatch,25989.0,45,685,4.2,21003,315417
4087,Samsung Smart Watch,Samsung,Smartwatch,45420.0,25,984,4.2,13701,266985
4088,Samsung Smart Watch,Samsung,Smartwatch,48574.0,5,339,3.6,74057,435188
4089,Noise Smart Watch,Noise,Smartwatch,48217.0,14,232,4.5,84228,85914
4090,Samsung Smart Watch,Samsung,Smartwatch,21666.0,4,563,3.6,96529,195579
4091,Noise Smart Watch,Noise,Smartwatch,43079.0,37,443,4.6,70466,129829
4092,Boat Smart Watch,Boat,Smartwatch,3570.0,18,813,4.9,27181,157329
4093,Boat Smart Watch,Boat,Smartwatch,32863.0,46,125,4.6,50967,92734
4094,Noise Smart Watch,Noise,Smartwatch,43431.0,41,84,4.4,71414,148701
4095,Boat Smart Watch,Boat,Smartwatch,19546.0,27,65,4.6,79932,60343
4096,Boat Smart Watch,Boat,Smartwatch,2192.0,10,78,4.0,21186,470679
4097,Apple Smart Watch,Apple,Smartwatch,28508.0,18,912,4.3,9421,338543
4098,Apple Smart Watch,Apple,Smartwatch,16937.0,17,683,4.7,39312,439336
4099,Boat Smart Watch,Boat,Smartwatch,27336.0,37,261,4.5,7687,369845
4100,Samsung Smart Watch,Samsung,Smartwatch,47481.0,1,753,4.2,58959,150990
4101,Samsung Smart Watch,Samsung,Smartwatch,40763.0,25,295,4.7,16443,281125
4102,Samsung Smart Watch,Samsung,Smartwatch,15191.0,9,434,4.7,3768,425773
4103,Noise Smart Watch,Noise,Smartwatch,3937.0,24,724,4.4,84657,306883
4104,Samsung Smart Watch,Samsung,Smartwatch,9639.0,24,463,4.3,24731,218002
4105,Boat Smart Watch,Boat,Smartwatch,10068.0,26,445,4.4,49496,217935
4106,Apple Smart Watch,Apple,Smartwatch,2098.0,25,937,3.7,41094,391536
4107,Samsung Smart Watch,Samsung,Smartwatch,20211.0,50,869,3.8,4213,70578
4108,Samsung Smart Watch,Samsung,Smartwatch,10758.0,39,602,4.5,28869,140957
4109,Apple Smart Watch,Apple,Smartwatch,6742.0,28,995,4.8,27372,380312
4110,Boat Smart Watch,Boat,Smartwatch,38289.0,22,632,3.8,55188,256069
4111,Apple Smart Watch,Apple,Smartwatch,8146.0,4,335,4.2,59299,322153
4112,Samsung Smart Watch,Samsung,Smartwatch,43658.0,17,300,4.0,52911,63170
4113,Apple Smart Watch,Apple,Smartwatch,42421.0,22,64,3.7,32163,407400
4114,Boat Smart Watch,Boat,Smartwatch,21925.0,19,143,4.8,47260,227788
4115,Boat Smart Watch,Boat,Smartwatch,5443.0,31,769,3.7,50306,129249
4116,Samsung Smart Watch,Samsung,Smartwatch,26878.0,50,768,3.8,74407,306575
4117,Noise Smart Watch,Noise,Smartwatch,44129.0,21,364,4.1,80270,332344
4118,Samsung Smart Watch,Samsung,Smartwatch,43901.0,24,871,3.8,89834,230090
4119,Noise Smart Watch,Noise,Smartwatch,8073.0,13,949,3.9,5905,13902
4120,Noise Smart Watch,Noise,Smartwatch,2162.0,21,351,5.0,97390,420359
4121,Apple Smart Watch,Apple,Smartwatch,49750.0,50,991,4.6,27310,436173
4122,Noise Smart Watch,Noise,Smartwatch,20910.0,35,408,4.9,33540,458854
4123,Boat Smart Watch,Boat,Smartwatch,11219.0,36,0,3.8,70257,120001
4124,Noise Smart Watch,Noise,Smartwatch,32724.0,16,947,4.6,30605,34757
4125,Noise Smart Watch,Noise,Smartwatch,20087.0,5,382,4.1,96863,364876
4126,Boat Smart Watch,Boat,Smartwatch,21163.0,22,95,4.4,25958,78122
4127,Apple Smart Watch,Apple,Smartwatch,19086.0,33,529,4.5,77127,240217
4128,Boat Smart Watch,Boat,Smartwatch,40643.0,8,895,4.7,28014,33406
4129,Apple Smart Watch,Apple,Smartwatch,20973.0,15,451,3.5,42245,149739
4130,Boat Smart Watch,Boat,Smartwatch,44639.0,12,53,4.2,12430,269496
4131,Noise Smart Watch,Noise,Smartwatch,34902.0,44,548,3.6,13104,379205
4132,Boat Smart Watch,Boat,Smartwatch,17938.0,5,332,3.6,27027,305391
4133,Apple Smart Watch,Apple,Smartwatch,6254.0,34,422,3.9,56781,252482
4134,Samsung Smart Watch,Samsung,Smartwatch,43373.0,35,79,3.7,1947,254843
4135,Boat Smart Watch,Boat,Smartwatch,8377.0,40,537,3.6,88010,212640
4136,Noise Smart Watch,Noise,Smartwatch,29737.0,29,859,4.0,43351,399075
4137,Apple Smart Watch,Apple,Smartwatch,28643.0,0,146,4.5,85429,439376
4138,Boat Smart Watch,Boat,Smartwatch,39892.0,46,73,4.5,32042,484803
4139,Noise Smart Watch,Noise,Smartwatch,19254.0,0,413,3.8,97402,102952
4140,Apple Smart Watch,Apple,Smartwatch,5459.0,32,442,3.8,7118,97103
4141,Noise Smart Watch,Noise,Smartwatch,44403.0,44,19,4.5,43937,477177
4142,Noise Smart Watch,Noise,Smartwatch,11050.0,6,296,3.8,97121,50209
4143,Samsung Smart Watch,Samsung,Smartwatch,3789.0,6,322,4.1,62976,19324
4144,Apple Smart Watch,Apple,Smartwatch,18783.0,9,19,4.0,77188,297051
4145,Apple Smart Watch,Apple,Smartwatch,28332.0,47,531,4.1,32758,108001
4146,Samsung Smart Watch,Samsung,Smartwatch,10436.0,2,32,3.7,17918,145786
4147,Noise Smart Watch,Noise,Smartwatch,17211.0,11,680,4.8,76963,68515
4148,Samsung Smart Watch,Samsung,Smartwatch,5092.0,1,97,4.1,18338,343516
4149,Apple Smart Watch,Apple,Smartwatch,6949.0,34,314,3.7,27238,134331
4150,Samsung Smart Watch,Samsung,Smartwatch,16655.0,41,178,4.4,25233,119545
4151,Noise Smart Watch,Noise,Smartwatch,13897.0,13,162,4.3,15311,417751
4152,Samsung Smart Watch,Samsung,Smartwatch,41171.0,18,341,3.9,53975,356235
4153,Samsung Smart Watch,Samsung,Smartwatch,16193.0,19,791,4.0,65624,209672
4154,Noise Smart Watch,Noise,Smartwatch,41938.0,16,597,4.2,662,90939
4155,Boat Smart Watch,Boat,Smartwatch,30141.0,3,747,3.8,22799,390916
4156,Noise Smart Watch,Noise,Smartwatch,18221.0,42,484,4.2,59492,333891
4157,Samsung Smart Watch,Samsung,Smartwatch,20135.0,40,369,4.5,72118,334058
4158,Samsung Smart Watch,Samsung,Smartwatch,42752.0,25,854,4.2,30425,186857
4159,Apple Smart Watch,Apple,Smartwatch,23928.0,23,833,4.5,50295,212061
4160,Noise Smart Watch,Noise,Smartwatch,38878.0,48,918,4.8,35073,255913
4161,Boat Smart Watch,Boat,Smartwatch,12335.0,40,523,4.1,32291,457456
4162,Apple Smart Watch,Apple,Smartwatch,42605.0,6,272,4.9,54600,157463
4163,Boat Smart Watch,Boat,Smartwatch,26213.0,37,714,3.8,53005,445218
4164,Noise Smart Watch,Noise,Smartwatch,12436.0,17,945,3.9,57882,407710
4165,Boat Smart Watch,Boat,Smartwatch,30462.0,21,213,4.6,87424,122429
4166,Boat Smart Watch,Boat,Smartwatch,10341.0,21,765,4.6,75584,289215
4167,Samsung Smart Watch,Samsung,Smartwatch,12098.0,24,505,3.9,92687,395926
4168,Samsung Smart Watch,Samsung,Smartwatch,21517.0,10,656,3.7,62245,42984
4169,Boat Smart Watch,Boat,Smartwatch,44261.0,12,762,4.5,54843,498646
4170,Samsung Smart Watch,Samsung,Smartwatch,23232.0,26,561,3.9,86432,150371
4171,Noise Smart Watch,Noise,Smartwatch,34781.0,36,26,4.6,32299,350720
4172,Boat Smart Watch,Boat,Smartwatch,8636.0,18,579,4.1,70579,77230
4173,Boat Smart Watch,Boat,Smartwatch,40681.0,48,910,4.5,80738,319086
4174,Apple Smart Watch,Apple,Smartwatch,29215.0,32,85,3.6,29449,353370
4175,Apple Smart Watch,Apple,Smartwatch,27798.0,12,711,4.8,67547,343916
4176,Boat Smart Watch,Boat,Smartwatch,7792.0,13,485,3.5,3040,260725
4177,Samsung Smart Watch,Samsung,Smartwatch,26873.0,49,850,3.6,90598,87156
4178,Apple Smart Watch,Apple,Smartwatch,8253.0,30,981,3.9,80428,222194
4179,Apple Smart Watch,Apple,Smartwatch,38433.0,17,587,4.8,50682,383834
4180,Samsung Smart Watch,Samsung,Smartwatch,9721.0,25,802,3.7,16064,149771
4181,Samsung Smart Watch,Samsung,Smartwatch,40807.0,11,331,4.7,57946,208169
4182,Noise Smart Watch,Noise,Smartwatch,11447.0,24,862,4.6,82956,86317
4183,Noise Smart Watch,Noise,Smartwatch,24575.0,12,612,4.6,26894,480956
4184,Apple Smart Watch,Apple,Smartwatch,32147.0,37,645,3.7,76697,451288
4185,Noise Smart Watch,Noise,Smartwatch,2743.0,32,866,3.8,75069,137602
4186,Apple Smart Watch,Apple,Smartwatch,45762.0,44,932,3.7,84162,216951
4187,Boat Smart Watch,Boat,Smartwatch,49094.0,39,419,3.9,60324,46463
4188,Boat Smart Watch,Boat,Smartwatch,46055.0,35,229,3.5,89391,466195
4189,Samsung Smart Watch,Samsung,Smartwatch,23537.0,6,978,3.8,14550,17328
4190,Boat Smart Watch,Boat,Smartwatch,9040.0,7,410,3.8,74880,14538
4191,Samsung Smart Watch,Samsung,Smartwatch,39203.0,2,779,4.4,95873,306861
